Class,no of chars,No of capitalised words,No of words with all caps,Single digits,more than one Digits,single letters,only letters,letters and numbers,single chars,Ratio to upper to lower chars,Ratio of upper to all chars,Ratio of Digits to all chars,Ration of non alphanumeric to all chars,Count of max repeating char,max of character lengths,minimum char diversity
0,24,1,0,0,0,0,1,0,0,0.047619047619047616,0.041666666666666664,0.0,0.08333333333333333,2,13,1.1
0,11,1,0,0,0,0,2,0,0,0.1111111111111111,0.09090909090909091,0.0,0.09090909090909091,2,7,1.1428571428571428
0,7,1,0,0,0,0,1,0,0,0.16666666666666666,0.14285714285714285,0.0,0.0,1,7,1.0
0,20,1,0,0,0,0,3,0,0,0.058823529411764705,0.05,0.0,0.1,2,8,1.25
0,17,1,0,0,0,0,2,1,0,0.08333333333333333,0.058823529411764705,0.058823529411764705,0.17647058823529413,1,7,1.4
0,34,4,1,0,0,0,5,0,0,0.3333333333333333,0.17647058823529413,0.11764705882352941,0.17647058823529413,2,9,1.6666666666666665
0,39,5,0,0,0,0,3,0,0,0.17857142857142858,0.1282051282051282,0.0,0.15384615384615385,1,11,1.4545454545454546
0,45,2,1,0,0,0,8,0,0,0.15151515151515152,0.1111111111111111,0.0,0.15555555555555556,2,8,1.875
0,60,6,0,0,0,1,6,0,0,0.1276595744680851,0.1,0.0,0.11666666666666667,2,11,1.6363636363636362
0,36,1,0,0,0,0,7,0,0,0.034482758620689655,0.027777777777777776,0.0,0.16666666666666666,2,6,2.0
0,44,1,0,0,0,1,9,0,0,0.02857142857142857,0.022727272727272728,0.0,0.18181818181818182,2,9,1.8888888888888888
0,64,6,0,0,0,0,7,1,0,0.13333333333333333,0.09375,0.03125,0.171875,1,10,2.1
0,52,6,0,0,0,0,3,0,0,0.16666666666666666,0.11538461538461539,0.0,0.19230769230769232,2,12,1.5833333333333335
0,69,10,1,0,0,0,7,0,0,0.26666666666666666,0.17391304347826086,0.0,0.17391304347826086,2,13,1.9230769230769231
0,41,5,0,0,0,0,5,0,0,0.16666666666666666,0.12195121951219512,0.0,0.14634146341463414,2,10,1.6
0,43,1,0,0,0,0,6,0,0,0.02702702702702703,0.023255813953488372,0.0,0.11627906976744186,2,8,1.625
0,56,8,2,0,0,1,6,0,0,0.29411764705882354,0.17857142857142858,0.0,0.21428571428571427,1,11,2.090909090909091
0,51,6,0,0,0,0,8,0,0,0.16666666666666666,0.11764705882352941,0.0,0.17647058823529413,2,9,2.0
0,75,10,1,0,0,0,7,0,0,0.2553191489361702,0.16,0.0,0.21333333333333335,4,13,2.230769230769231
0,48,6,1,0,0,1,7,0,0,0.21212121212121213,0.14583333333333334,0.0,0.16666666666666666,1,11,1.6363636363636365
0,40,2,1,0,0,0,6,1,0,0.1,0.075,0.025,0.15,2,9,1.6666666666666665
0,55,8,0,0,0,0,6,0,0,0.22857142857142856,0.14545454545454545,0.0,0.21818181818181817,2,11,2.0
0,39,2,0,0,0,0,6,0,0,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.20512820512820512,2,8,2.0
0,29,4,0,0,0,0,3,0,0,0.19047619047619047,0.13793103448275862,0.0,0.13793103448275862,2,8,1.375
0,18,3,0,0,0,0,3,0,0,0.23076923076923078,0.16666666666666666,0.0,0.1111111111111111,1,7,1.2857142857142856
0,77,7,0,0,0,0,8,0,0,0.12280701754385964,0.09090909090909091,0.0,0.16883116883116883,4,12,2.0
0,74,9,0,0,0,0,10,0,0,0.18,0.12162162162162163,0.0,0.20270270270270271,4,10,2.5
0,32,4,0,0,0,0,3,0,0,0.2,0.125,0.0625,0.1875,2,8,1.7142857142857144
0,56,8,0,0,0,0,11,0,0,0.21052631578947367,0.14285714285714285,0.0,0.17857142857142858,2,9,2.111111111111111
0,17,3,0,0,0,0,3,0,0,0.25,0.17647058823529413,0.0,0.11764705882352941,1,8,1.25
0,81,8,0,0,0,0,9,0,0,0.13559322033898305,0.09876543209876543,0.0,0.1728395061728395,4,12,2.166666666666667
0,49,6,0,1,0,0,4,0,0,0.17647058823529413,0.12244897959183673,0.02040816326530612,0.16326530612244897,2,12,1.5833333333333335
0,36,1,0,0,0,0,6,1,0,0.037037037037037035,0.027777777777777776,0.05555555555555555,0.16666666666666666,2,7,1.8571428571428572
0,34,1,0,0,0,0,4,0,0,0.07407407407407407,0.058823529411764705,0.0,0.14705882352941177,1,9,1.5
0,38,3,0,0,0,0,6,0,0,0.1,0.07894736842105263,0.0,0.13157894736842105,2,9,1.5555555555555556
0,27,1,0,0,0,0,6,0,1,0.05263157894736842,0.037037037037037035,0.0,0.25925925925925924,1,4,2.75
0,53,1,0,0,0,0,4,0,0,0.029411764705882353,0.018867924528301886,0.11320754716981132,0.22641509433962265,3,8,2.25
0,30,2,0,0,0,0,5,0,0,0.08333333333333333,0.06666666666666667,0.0,0.13333333333333333,2,9,1.4444444444444444
0,26,1,0,0,0,0,4,0,0,0.0625,0.038461538461538464,0.07692307692307693,0.2692307692307692,2,5,2.2
0,31,2,1,0,0,0,7,0,0,0.19047619047619047,0.12903225806451613,0.0,0.1935483870967742,1,7,1.8571428571428572
0,26,4,1,0,0,0,3,0,0,0.375,0.23076923076923078,0.0,0.15384615384615385,2,7,1.5
0,38,1,0,0,0,0,3,0,0,0.030303030303030304,0.02631578947368421,0.0,0.10526315789473684,1,14,1.2142857142857144
0,19,1,0,0,0,0,2,1,0,0.07692307692307693,0.05263157894736842,0.10526315789473684,0.15789473684210525,1,7,1.3333333333333333
0,15,4,2,0,0,1,4,0,0,0.7142857142857143,0.3333333333333333,0.0,0.2,1,7,1.4285714285714286
0,12,3,0,0,0,0,3,0,0,0.42857142857142855,0.25,0.0,0.16666666666666666,2,4,1.5
0,18,3,0,0,0,0,3,0,0,0.23076923076923078,0.16666666666666666,0.0,0.1111111111111111,2,6,1.3333333333333333
0,42,2,0,0,0,0,5,0,0,0.058823529411764705,0.047619047619047616,0.0,0.14285714285714285,1,8,1.625
0,25,3,0,0,0,0,2,0,0,0.17647058823529413,0.12,0.0,0.2,2,8,1.5
0,23,1,0,0,0,0,5,0,0,0.05555555555555555,0.043478260869565216,0.0,0.17391304347826086,2,6,1.6666666666666665
0,16,1,0,0,0,0,3,0,0,0.07692307692307693,0.0625,0.0,0.125,1,6,1.3333333333333333
0,31,4,0,0,0,0,4,0,0,0.4117647058823529,0.22580645161290322,0.06451612903225806,0.16129032258064516,2,9,1.5555555555555556
0,33,2,0,0,0,0,6,0,0,0.07692307692307693,0.06060606060606061,0.0,0.15151515151515152,1,6,1.8333333333333335
0,39,2,1,0,0,0,6,0,0,0.10344827586206896,0.07692307692307693,0.0,0.1794871794871795,1,10,1.7
0,60,4,0,0,0,1,5,0,0,0.09090909090909091,0.06666666666666667,0.0,0.2,2,10,2.1
0,19,1,0,0,0,0,2,0,0,0.08333333333333333,0.05263157894736842,0.0,0.3157894736842105,1,6,1.8333333333333335
0,21,3,0,0,0,0,3,0,0,0.1875,0.14285714285714285,0.0,0.09523809523809523,2,8,1.25
0,41,2,0,0,0,0,8,0,0,0.07142857142857142,0.04878048780487805,0.04878048780487805,0.21951219512195122,2,7,2.2857142857142856
0,19,1,0,0,0,0,3,0,0,0.0625,0.05263157894736842,0.0,0.10526315789473684,2,9,1.2222222222222223
0,29,5,1,0,0,1,5,0,0,0.25,0.1724137931034483,0.0,0.13793103448275862,1,7,1.5714285714285714
0,31,2,0,0,0,0,3,0,0,0.08695652173913043,0.06451612903225806,0.0,0.1935483870967742,1,7,1.8333333333333333
0,37,1,0,0,0,0,6,0,0,0.03225806451612903,0.02702702702702703,0.0,0.13513513513513514,1,10,1.5
0,46,1,0,0,0,0,6,0,0,0.02631578947368421,0.021739130434782608,0.0,0.15217391304347827,1,8,1.8571428571428572
0,19,1,0,0,0,1,5,0,0,0.07142857142857142,0.05263157894736842,0.0,0.21052631578947367,1,5,1.8
0,38,6,2,0,0,0,6,0,0,0.32,0.21052631578947367,0.0,0.13157894736842105,1,12,1.4166666666666667
0,25,2,1,0,0,1,5,0,0,0.11764705882352941,0.08,0.0,0.24,1,6,2.0
0,36,1,0,0,0,0,5,0,0,0.034482758620689655,0.027777777777777776,0.0,0.16666666666666666,2,11,1.4545454545454546
0,23,1,0,0,0,0,3,0,0,0.05,0.043478260869565216,0.0,0.08695652173913043,2,9,1.2222222222222223
0,49,2,0,0,1,0,8,0,0,0.06666666666666667,0.04081632653061224,0.14285714285714285,0.20408163265306123,2,8,2.25
0,32,2,0,0,0,0,3,0,0,0.07692307692307693,0.0625,0.0,0.125,2,9,1.4444444444444444
0,24,1,0,0,0,0,5,0,0,0.05263157894736842,0.041666666666666664,0.0,0.16666666666666666,1,5,1.8
0,32,1,0,0,0,0,5,0,0,0.037037037037037035,0.03125,0.0,0.125,1,10,1.4
0,55,2,0,0,1,0,8,0,0,0.046511627906976744,0.03636363636363636,0.03636363636363636,0.14545454545454545,1,11,1.7272727272727273
0,41,3,1,0,0,0,7,0,0,0.12903225806451613,0.0975609756097561,0.0,0.14634146341463414,1,10,1.6
0,36,1,0,0,0,0,6,0,0,0.03333333333333333,0.027777777777777776,0.0,0.1388888888888889,1,10,1.5
0,47,1,0,0,0,0,9,0,0,0.02631578947368421,0.02127659574468085,0.0,0.1702127659574468,1,9,1.8888888888888888
0,30,3,0,0,0,0,5,0,0,0.13043478260869565,0.1,0.0,0.13333333333333333,1,8,1.5
0,31,1,0,0,0,0,6,0,0,0.04,0.03225806451612903,0.0,0.16129032258064516,2,7,1.7142857142857144
0,33,1,0,0,0,0,5,0,0,0.03571428571428571,0.030303030303030304,0.0,0.12121212121212122,1,9,1.4444444444444444
0,43,2,0,0,0,1,8,0,0,0.058823529411764705,0.046511627906976744,0.0,0.16279069767441862,1,11,1.6363636363636362
0,16,3,0,0,0,0,3,0,0,0.2727272727272727,0.1875,0.0,0.125,1,6,1.3333333333333333
0,23,2,0,0,0,0,4,0,0,0.14285714285714285,0.08695652173913043,0.08695652173913043,0.21739130434782608,1,7,1.7142857142857144
0,10,2,0,0,0,0,2,0,0,0.2857142857142857,0.2,0.0,0.1,1,5,1.2
0,30,1,0,0,0,0,5,0,0,0.04,0.03333333333333333,0.0,0.13333333333333333,1,9,1.4444444444444444
0,56,5,2,0,0,2,6,0,0,0.11904761904761904,0.08928571428571429,0.0,0.16071428571428573,2,14,1.5714285714285714
0,51,0,0,0,0,0,5,0,0,0.0,0.0,0.09803921568627451,0.17647058823529413,3,8,2.0
0,20,3,0,0,0,0,3,0,0,0.2,0.15,0.0,0.1,2,8,1.25
0,36,1,0,0,0,0,3,0,0,0.10344827586206896,0.08333333333333333,0.0,0.1111111111111111,1,11,1.3333333333333333
0,33,1,0,0,0,0,6,0,0,0.037037037037037035,0.030303030303030304,0.0,0.15151515151515152,1,7,1.7142857142857144
0,33,2,0,0,0,0,6,0,0,0.07692307692307693,0.06060606060606061,0.0,0.15151515151515152,2,7,1.7142857142857144
0,30,3,0,0,0,0,5,0,0,0.13043478260869565,0.1,0.0,0.13333333333333333,2,9,1.4444444444444444
0,17,3,1,0,0,0,4,0,0,0.4,0.23529411764705882,0.0,0.17647058823529413,1,6,1.5
0,30,1,0,0,0,0,4,0,0,0.041666666666666664,0.03333333333333333,0.0,0.16666666666666666,2,7,1.5714285714285716
0,29,2,1,0,0,0,5,0,0,0.19047619047619047,0.13793103448275862,0.0,0.13793103448275862,2,6,1.6666666666666665
0,22,2,1,0,0,0,4,0,0,0.26666666666666666,0.18181818181818182,0.0,0.13636363636363635,2,9,1.3333333333333333
0,36,2,0,0,0,0,4,0,0,0.06896551724137931,0.05555555555555555,0.0,0.1388888888888889,1,11,1.4
0,29,1,0,0,0,0,5,0,0,0.041666666666666664,0.034482758620689655,0.0,0.13793103448275862,2,7,1.5714285714285714
0,13,1,0,0,0,0,3,0,0,0.1,0.07692307692307693,0.0,0.15384615384615385,2,6,1.3333333333333333
0,39,1,1,0,0,0,7,0,0,0.06451612903225806,0.05128205128205128,0.0,0.15384615384615385,1,10,1.6
0,45,4,0,0,0,0,6,0,0,0.11764705882352941,0.08888888888888889,0.0,0.15555555555555556,1,10,1.7
0,48,1,0,0,0,0,8,0,0,0.025,0.020833333333333332,0.0,0.14583333333333334,2,10,1.7
0,39,3,0,0,0,0,6,0,0,0.0967741935483871,0.07692307692307693,0.0,0.1282051282051282,1,7,1.7142857142857144
0,38,1,0,0,0,0,5,0,0,0.030303030303030304,0.02631578947368421,0.0,0.10526315789473684,1,10,1.4
0,17,1,0,0,0,0,2,0,0,0.06666666666666667,0.058823529411764705,0.0,0.058823529411764705,1,11,1.0909090909090908
0,77,3,0,0,0,0,10,0,1,0.1320754716981132,0.09090909090909091,0.0,0.22077922077922077,4,11,2.4545454545454546
0,21,2,0,0,0,0,4,0,0,0.125,0.09523809523809523,0.0,0.14285714285714285,1,7,1.4285714285714286
0,27,1,0,0,0,0,1,0,0,0.045454545454545456,0.037037037037037035,0.0,0.14814814814814814,2,13,1.2307692307692308
0,25,1,0,0,0,0,2,0,0,0.047619047619047616,0.04,0.0,0.12,1,9,1.222222222222222
0,26,1,0,0,0,0,5,0,0,0.047619047619047616,0.038461538461538464,0.0,0.15384615384615385,1,7,1.5714285714285714
0,13,1,0,0,0,0,3,0,0,0.1,0.07692307692307693,0.0,0.15384615384615385,1,5,1.4
0,13,1,0,0,0,0,2,0,0,0.09090909090909091,0.07692307692307693,0.0,0.07692307692307693,2,7,1.1428571428571428
0,3,1,0,0,0,0,1,0,0,0.5,0.3333333333333333,0.0,0.0,1,3,1.0
0,4,1,0,0,0,0,1,0,0,0.3333333333333333,0.25,0.0,0.0,1,4,1.0
0,78,3,2,0,0,0,0,2,0,0.16666666666666666,0.10256410256410256,0.02564102564102564,0.2564102564102564,4,50,1.24
0,32,2,1,0,0,0,7,0,0,0.18181818181818182,0.125,0.0,0.1875,2,6,2.0
0,33,1,0,0,0,0,5,0,0,0.03571428571428571,0.030303030303030304,0.0,0.12121212121212122,2,13,1.3076923076923077
0,33,2,0,0,0,0,4,0,0,0.07692307692307693,0.06060606060606061,0.0,0.15151515151515152,2,7,1.5714285714285716
0,13,2,0,0,0,0,2,0,0,0.2,0.15384615384615385,0.0,0.07692307692307693,1,8,1.125
0,49,1,0,0,0,0,5,0,0,0.023809523809523808,0.02040816326530612,0.0,0.12244897959183673,1,9,1.6666666666666665
0,29,1,1,0,0,0,4,0,0,0.13043478260869565,0.10344827586206896,0.0,0.10344827586206896,1,12,1.25
0,47,3,0,0,0,0,6,0,0,0.07692307692307693,0.06382978723404255,0.0,0.10638297872340426,1,10,1.5
0,18,3,0,0,0,0,3,0,0,0.23076923076923078,0.16666666666666666,0.0,0.1111111111111111,2,7,1.2857142857142856
0,39,1,1,0,0,0,7,0,0,0.06451612903225806,0.05128205128205128,0.0,0.15384615384615385,1,10,1.6
0,20,3,0,0,0,0,3,0,0,0.2,0.15,0.0,0.1,2,8,1.25
0,14,1,0,0,0,0,2,0,0,0.1,0.07142857142857142,0.0,0.21428571428571427,1,6,1.5
0,38,1,0,0,0,0,7,0,0,0.03225806451612903,0.02631578947368421,0.0,0.15789473684210525,2,9,1.6666666666666665
0,53,1,0,0,0,0,5,0,0,0.023255813953488372,0.018867924528301886,0.0,0.16981132075471697,1,9,1.7777777777777777
0,13,1,0,0,1,0,3,0,0,0.14285714285714285,0.07692307692307693,0.15384615384615385,0.23076923076923078,1,3,2.0
0,49,1,0,0,0,0,7,0,0,0.023809523809523808,0.02040816326530612,0.0,0.12244897959183673,2,12,1.5
0,36,1,0,0,0,0,6,0,0,0.03333333333333333,0.027777777777777776,0.0,0.1388888888888889,1,8,1.625
0,20,4,0,0,0,0,4,0,0,0.3076923076923077,0.2,0.0,0.15,2,5,1.6
0,36,1,0,0,0,0,5,0,0,0.03225806451612903,0.027777777777777776,0.0,0.1111111111111111,2,12,1.3333333333333333
0,42,2,0,0,0,0,5,0,0,0.06060606060606061,0.047619047619047616,0.0,0.16666666666666666,1,8,1.8333333333333335
0,38,1,0,0,0,0,5,0,0,0.030303030303030304,0.02631578947368421,0.0,0.10526315789473684,1,9,1.4444444444444444
0,32,1,0,0,0,0,2,0,0,0.038461538461538464,0.03125,0.0,0.15625,1,9,1.4444444444444444
0,39,1,0,0,0,0,6,0,0,0.030303030303030304,0.02564102564102564,0.0,0.1282051282051282,2,9,1.5555555555555556
0,34,1,0,0,0,0,3,0,0,0.03571428571428571,0.029411764705882353,0.0,0.14705882352941177,1,10,1.2999999999999998
0,38,2,1,0,0,0,6,0,0,0.1,0.07894736842105263,0.0,0.13157894736842105,2,10,1.5
1,41,6,1,0,0,0,8,0,0,0.3076923076923077,0.1951219512195122,0.0,0.17073170731707318,1,8,1.875
1,59,3,3,0,0,0,5,0,0,0.3448275862068966,0.1694915254237288,0.06779661016949153,0.2711864406779661,1,10,2.6
1,44,1,0,0,0,0,0,1,0,3.5,0.3181818181818182,0.22727272727272727,0.36363636363636365,1,44,1.0
1,36,1,0,0,0,0,6,0,0,0.03333333333333333,0.027777777777777776,0.0,0.1388888888888889,1,7,1.7142857142857144
1,19,1,0,0,0,0,3,0,0,0.0625,0.05263157894736842,0.0,0.10526315789473684,1,11,1.1818181818181819
1,21,1,0,0,1,0,3,0,0,0.07692307692307693,0.047619047619047616,0.19047619047619047,0.14285714285714285,2,7,1.4285714285714286
1,21,1,0,0,1,0,3,0,0,0.07692307692307693,0.047619047619047616,0.19047619047619047,0.14285714285714285,2,7,1.4285714285714286
1,38,3,0,0,0,0,3,1,0,0.15,0.07894736842105263,0.15789473684210525,0.23684210526315788,2,8,1.8571428571428572
1,85,5,3,0,0,0,8,1,0,0.7096774193548387,0.25882352941176473,0.2,0.17647058823529413,3,32,1.375
1,53,3,0,0,1,0,3,0,0,0.2222222222222222,0.07547169811320754,0.07547169811320754,0.5094339622641509,25,11,3.4545454545454546
1,46,6,0,0,0,0,5,0,1,0.38461538461538464,0.21739130434782608,0.0,0.21739130434782608,2,13,1.5384615384615385
1,18,1,0,0,0,0,2,0,0,0.07142857142857142,0.05555555555555555,0.0,0.16666666666666666,1,9,1.222222222222222
1,38,2,0,0,1,0,5,1,0,0.25,0.10526315789473684,0.2631578947368421,0.21052631578947367,2,12,1.5
1,12,1,0,0,0,0,3,0,0,0.1111111111111111,0.08333333333333333,0.0,0.16666666666666666,1,4,1.5
1,39,6,1,0,0,0,5,0,1,0.42857142857142855,0.23076923076923078,0.0,0.23076923076923078,2,7,2.1666666666666665
1,33,1,0,0,0,0,5,0,0,0.03571428571428571,0.030303030303030304,0.0,0.12121212121212122,2,10,1.4
1,79,1,0,0,0,0,0,1,0,7.25,0.3670886075949367,0.22784810126582278,0.35443037974683544,2,79,1.0
1,18,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,3,18,1.0
1,31,5,0,0,0,0,7,0,0,0.25,0.16129032258064516,0.0,0.1935483870967742,1,6,2.0
1,43,2,1,0,0,1,5,0,0,0.2962962962962963,0.18604651162790697,0.0,0.18604651162790697,1,8,1.875
1,84,1,0,0,0,0,0,1,0,3.75,0.35714285714285715,0.16666666666666666,0.38095238095238093,2,84,1.0
1,21,2,2,0,0,0,2,0,1,2.75,0.5238095238095238,0.0,0.2857142857142857,1,7,1.6666666666666665
1,17,1,1,0,0,0,1,0,0,0.2222222222222222,0.11764705882352941,0.0,0.35294117647058826,1,7,1.8571428571428572
1,23,4,4,0,0,0,3,0,0,0,0.8260869565217391,0.0,0.17391304347826086,2,10,1.3
1,16,2,0,0,0,0,2,0,0,0.15384615384615385,0.125,0.0,0.0625,1,10,1.1
1,70,8,0,1,1,0,7,0,1,0.22857142857142856,0.11428571428571428,0.14285714285714285,0.24285714285714285,2,9,2.888888888888889
1,41,4,0,0,0,0,4,0,0,0.16666666666666666,0.12195121951219512,0.0,0.14634146341463414,2,11,1.3636363636363635
1,35,3,1,0,0,0,5,0,0,0.19230769230769232,0.14285714285714285,0.0,0.11428571428571428,1,10,1.4
1,85,10,0,0,0,0,6,0,1,0.2037037037037037,0.12941176470588237,0.0,0.23529411764705882,3,16,2.0625
1,66,1,0,0,0,0,0,1,0,1.08,0.4090909090909091,0.09090909090909091,0.12121212121212122,2,66,1.0
1,42,6,0,0,0,0,4,0,0,0.25,0.16666666666666666,0.0,0.16666666666666666,2,15,1.4
1,42,6,0,0,0,0,4,0,0,0.25,0.16666666666666666,0.0,0.16666666666666666,2,15,1.4
1,66,1,0,0,0,0,0,1,0,0.8888888888888888,0.36363636363636365,0.07575757575757576,0.15151515151515152,1,66,1.0
1,66,1,0,0,0,0,0,1,0,1.08,0.4090909090909091,0.09090909090909091,0.12121212121212122,2,66,1.0
1,66,1,0,0,0,0,0,1,0,1.08,0.4090909090909091,0.09090909090909091,0.12121212121212122,2,66,1.0
1,66,1,0,0,0,0,0,1,0,3.1818181818181817,0.5303030303030303,0.16666666666666666,0.13636363636363635,2,66,0.9999999999999999
1,66,1,0,0,0,0,0,1,0,3.1818181818181817,0.5303030303030303,0.16666666666666666,0.13636363636363635,2,66,0.9999999999999999
1,66,1,0,0,0,0,0,1,0,3.1818181818181817,0.5303030303030303,0.16666666666666666,0.13636363636363635,2,66,0.9999999999999999
1,35,3,1,0,0,0,5,0,0,0.19230769230769232,0.14285714285714285,0.0,0.11428571428571428,1,10,1.4
1,35,1,0,0,0,0,0,1,0,0.5714285714285714,0.22857142857142856,0.14285714285714285,0.22857142857142856,1,35,0.9999999999999999
1,22,1,0,0,0,0,1,0,0,0.05555555555555555,0.045454545454545456,0.0,0.13636363636363635,2,12,1.1111111111111112
1,26,4,4,0,0,0,4,0,0,0,0.5384615384615384,0.0,0.46153846153846156,4,5,2.4
1,43,3,0,0,0,1,8,0,0,0.10344827586206896,0.06976744186046512,0.0,0.2558139534883721,2,6,2.6666666666666665
1,43,3,0,0,0,1,8,0,0,0.10344827586206896,0.06976744186046512,0.0,0.2558139534883721,2,6,2.6666666666666665
1,43,3,0,0,0,1,8,0,0,0.10344827586206896,0.06976744186046512,0.0,0.2558139534883721,2,6,2.6666666666666665
1,43,3,0,0,0,1,8,0,0,0.10344827586206896,0.06976744186046512,0.0,0.2558139534883721,2,6,2.6666666666666665
1,12,1,0,0,0,0,1,0,0,0.125,0.08333333333333333,0.0,0.25,1,7,1.1428571428571428
1,26,1,0,0,0,1,4,0,0,0.05,0.038461538461538464,0.0,0.19230769230769232,2,7,1.6666666666666667
1,59,1,0,0,0,0,0,1,0,2.5,0.3389830508474576,0.1694915254237288,0.3559322033898305,1,59,1.0
1,80,5,4,0,0,0,3,1,0,3.9,0.4875,0.225,0.1625,2,28,1.3928571428571428
1,19,3,0,0,0,0,4,0,0,0.23076923076923078,0.15789473684210525,0.0,0.15789473684210525,1,5,1.6
1,39,4,2,0,0,2,9,0,0,0.4090909090909091,0.23076923076923078,0.0,0.20512820512820512,1,6,2.333333333333333
1,44,2,1,0,0,0,6,0,0,0.16129032258064516,0.11363636363636363,0.0,0.18181818181818182,1,11,1.7272727272727273
1,10,1,0,0,0,0,0,0,0,0.125,0.1,0.0,0.1,4,10,1.0
1,65,6,2,0,0,0,8,0,0,0.2564102564102564,0.15384615384615385,0.0,0.24615384615384617,6,14,1.7142857142857142
1,62,10,0,0,0,0,11,0,1,0.2777777777777778,0.16129032258064516,0.03225806451612903,0.22580645161290322,2,8,2.75
1,17,2,2,0,0,0,1,0,0,0,0.8235294117647058,0.0,0.17647058823529413,2,10,1.1666666666666665
1,42,1,0,0,0,0,5,0,0,0.030303030303030304,0.023809523809523808,0.0,0.19047619047619047,1,8,2.0
1,86,7,2,0,0,0,7,0,1,0.6111111111111112,0.12790697674418605,0.03488372093023256,0.627906976744186,42,46,1.2391304347826089
1,30,3,0,0,0,0,3,0,0,0.12,0.1,0.0,0.06666666666666667,1,12,1.1666666666666667
1,42,1,1,0,0,0,4,0,0,0.4375,0.16666666666666666,0.0,0.4523809523809524,15,7,3.7142857142857144
1,40,4,4,0,0,0,3,0,0,10.0,0.75,0.0,0.175,2,11,1.6363636363636362
1,24,5,0,0,0,0,5,0,0,0.3333333333333333,0.20833333333333334,0.0,0.16666666666666666,2,6,1.6666666666666665
1,24,2,0,0,0,0,4,0,0,0.125,0.08333333333333333,0.0,0.25,4,7,1.8
1,20,1,0,0,0,0,0,0,0,0.06666666666666667,0.05,0.0,0.2,4,16,1.125
1,57,8,1,0,0,0,6,0,0,0.2972972972972973,0.19298245614035087,0.0,0.15789473684210525,1,12,1.6666666666666665
1,56,3,1,0,1,0,6,0,0,0.27586206896551724,0.14285714285714285,0.08928571428571429,0.25,5,7,3.0
1,48,6,2,0,0,0,5,0,1,0.42857142857142855,0.25,0.0,0.16666666666666666,2,10,1.8
1,50,2,0,0,0,0,6,0,0,0.17142857142857143,0.12,0.0,0.18,1,13,1.4615384615384617
1,19,2,1,0,0,0,1,0,0,2.0,0.5263157894736842,0.0,0.21052631578947367,2,13,1.076923076923077
1,21,2,0,0,0,0,3,0,0,0.13333333333333333,0.09523809523809523,0.0,0.19047619047619047,2,7,1.5714285714285714
1,12,2,2,0,0,0,1,0,0,0,0.75,0.0,0.25,2,6,1.1666666666666665
1,25,3,3,0,0,0,2,0,0,0,0.84,0.0,0.16,1,12,1.3333333333333333
1,75,2,0,0,0,1,12,1,0,0.044444444444444446,0.02666666666666667,0.10666666666666667,0.26666666666666666,3,11,2.4545454545454546
1,66,6,1,0,0,1,9,0,0,0.1702127659574468,0.12121212121212122,0.015151515151515152,0.15151515151515152,1,12,1.8333333333333335
1,74,6,2,0,0,0,8,0,0,0.23404255319148937,0.14864864864864866,0.0,0.21621621621621623,6,16,1.7142857142857142
1,31,4,0,0,0,0,6,0,0,0.18181818181818182,0.12903225806451613,0.0,0.16129032258064516,1,8,1.625
1,57,3,3,0,0,1,8,0,0,0.3,0.15789473684210525,0.0,0.3157894736842105,10,10,2.8
1,44,3,3,0,0,0,2,0,0,9.333333333333334,0.6363636363636364,0.09090909090909091,0.20454545454545456,2,11,1.8181818181818183
1,59,2,1,0,0,0,6,0,0,0.2903225806451613,0.15254237288135594,0.0,0.3220338983050847,10,10,2.875
1,36,3,0,0,0,0,5,0,0,0.1111111111111111,0.08333333333333333,0.0,0.16666666666666666,2,8,1.75
1,40,5,1,0,0,0,5,0,0,0.25925925925925924,0.175,0.0,0.15,2,10,1.6
1,34,2,0,0,0,0,5,0,0,0.07692307692307693,0.058823529411764705,0.0,0.17647058823529413,2,7,1.8333333333333335
1,42,6,6,0,0,0,6,0,0,0,0.8809523809523809,0.0,0.11904761904761904,1,11,1.4545454545454546
1,25,1,1,0,0,1,5,0,0,0.1875,0.12,0.0,0.24,3,6,2.0
1,52,3,1,0,0,1,9,0,1,0.07692307692307693,0.057692307692307696,0.0,0.19230769230769232,2,8,2.25
1,64,1,0,0,0,0,8,1,0,0.02127659574468085,0.015625,0.078125,0.171875,2,13,1.7692307692307692
1,60,7,4,0,0,0,9,0,0,0.6666666666666666,0.26666666666666666,0.03333333333333333,0.3,2,6,3.6666666666666665
1,69,4,2,0,1,0,7,0,0,0.2857142857142857,0.14492753623188406,0.13043478260869565,0.21739130434782608,2,10,2.4
1,44,6,0,0,0,0,5,0,0,0.45454545454545453,0.22727272727272727,0.045454545454545456,0.22727272727272727,1,13,1.5384615384615385
1,53,4,1,0,0,0,6,0,0,0.2903225806451613,0.16981132075471697,0.03773584905660377,0.20754716981132076,2,10,2.1
1,50,1,0,0,0,0,7,0,0,0.025,0.02,0.0,0.18,2,10,1.9
1,57,2,1,0,0,0,6,1,0,0.1388888888888889,0.08771929824561403,0.05263157894736842,0.22807017543859648,1,10,2.0
1,15,2,0,0,0,0,2,0,0,0.16666666666666666,0.13333333333333333,0.0,0.06666666666666667,1,8,1.125
1,29,3,0,0,0,0,4,0,0,0.15,0.10344827586206896,0.034482758620689655,0.1724137931034483,2,10,1.5
